nowtime,current_price,old_price,price_per_unit,product_name,brand,vendor,month
2024-02-22T23:00:00Z,16.88,22.69,33.76,Classic Olive Oil 2L,BrandC,Metro,02
2024-03-30T16:00:00Z,29.73,34.7,14.87,Extra Virgin Olive Oil 500ml,BrandE,Metro,03
2024-01-20T02:00:00Z,25.01,34.47,50.02,Pure Olive Oil 1L,BrandD,Walmart,01
2024-10-04T11:00:00Z,10.03,12.97,10.03,Organic Olive Oil 750ml,BrandE,Walmart,10
2024-12-13T02:00:00Z,15.38,19.46,10.25,Extra Virgin Olive Oil 500ml,BrandA,Metro,12
2024-01-21T00:00:00Z,18.72,18.9,18.72,Pure Olive Oil 1L,BrandE,Metro,01
2024-08-26T04:00:00Z,23.28,31.33,15.52,Premium Olive Oil 1L,BrandB,Loblaws,08
2024-07-16T00:00:00Z,25.51,29.41,17.01,Classic Olive Oil 2L,BrandB,Metro,07
2024-06-27T18:00:00Z,15.82,15.26,10.55,Extra Virgin Olive Oil 500ml,BrandA,Metro,06
2024-08-05T10:00:00Z,17.59,17.51,8.8,Extra Virgin Olive Oil 500ml,BrandE,Metro,08
2024-10-24T03:00:00Z,37.53,51.48,25.02,Organic Olive Oil 750ml,BrandC,Walmart,10
2024-03-05T12:00:00Z,24.07,23.37,12.04,Organic Olive Oil 750ml,BrandA,Loblaws,03
2024-09-13T07:00:00Z,25.62,30.23,17.08,Pure Olive Oil 1L,BrandC,Loblaws,09
2024-10-09T10:00:00Z,13.79,15.47,9.19,Pure Olive Oil 1L,BrandB,Metro,10
2024-09-23T21:00:00Z,18.61,22.26,18.61,Pure Olive Oil 1L,BrandE,Walmart,09
2024-03-05T16:00:00Z,27.61,34.24,13.8,Organic Olive Oil 750ml,BrandE,Metro,03
2024-05-03T23:00:00Z,17.78,26.18,35.56,Classic Olive Oil 2L,BrandC,Walmart,05
2024-06-28T05:00:00Z,21.37,21.55,42.74,Pure Olive Oil 1L,BrandA,Loblaws,06
2024-09-05T07:00:00Z,11.2,12.68,11.2,Classic Olive Oil 2L,BrandA,Metro,09
2024-01-20T02:00:00Z,21.84,25.3,43.68,Classic Olive Oil 2L,BrandE,Metro,01
2024-02-22T09:00:00Z,37.61,53.02,75.22,Pure Olive Oil 1L,BrandA,Loblaws,02
2024-03-05T16:00:00Z,5.9,5.43,3.93,Premium Olive Oil 1L,BrandB,Metro,03
2024-06-11T22:00:00Z,18.41,16.82,9.2,Organic Olive Oil 750ml,BrandA,Loblaws,06
2024-03-20T19:00:00Z,13.76,15.09,13.76,Premium Olive Oil 1L,BrandA,Metro,03
2024-04-26T16:00:00Z,25.22,27.88,50.44,Classic Olive Oil 2L,BrandB,Loblaws,04
2024-08-21T15:00:00Z,7.39,10.55,7.39,Premium Olive Oil 1L,BrandE,Loblaws,08
2024-06-16T05:00:00Z,27.76,34.39,18.51,Classic Olive Oil 2L,BrandA,Walmart,06
2024-07-06T05:00:00Z,6.9,6.73,13.8,Pure Olive Oil 1L,BrandE,Loblaws,07
2024-08-10T09:00:00Z,15.19,14.23,7.6,Organic Olive Oil 750ml,BrandB,Walmart,08
2024-02-21T08:00:00Z,15.87,15.39,31.74,Organic Olive Oil 750ml,BrandC,Loblaws,02
2024-05-30T16:00:00Z,20.46,28.68,20.46,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,05
2024-04-28T01:00:00Z,20.26,23.25,20.26,Pure Olive Oil 1L,BrandE,Walmart,04
2024-12-21T18:00:00Z,39.73,58.84,79.46,Pure Olive Oil 1L,BrandE,Metro,12
2024-11-28T09:00:00Z,26.41,34.92,13.2,Classic Olive Oil 2L,BrandB,Loblaws,11
2024-05-11T01:00:00Z,16.03,17.01,16.03,Organic Olive Oil 750ml,BrandC,Walmart,05
2024-06-11T14:00:00Z,35.18,50.49,23.45,Organic Olive Oil 750ml,BrandE,Metro,06
2024-08-15T10:00:00Z,16.82,21.68,16.82,Extra Virgin Olive Oil 500ml,BrandE,Walmart,08
2024-02-28T01:00:00Z,28.51,42.7,57.02,Pure Olive Oil 1L,BrandC,Walmart,02
2024-07-26T03:00:00Z,36.48,35.35,36.48,Extra Virgin Olive Oil 500ml,BrandB,Metro,07
2024-02-05T19:00:00Z,34.55,47.44,23.03,Classic Olive Oil 2L,BrandA,Loblaws,02
2024-11-16T20:00:00Z,8.14,12.11,5.43,Extra Virgin Olive Oil 500ml,BrandD,Walmart,11
2024-07-28T11:00:00Z,15.48,20.89,7.74,Pure Olive Oil 1L,BrandA,Metro,07
2024-04-17T14:00:00Z,23.58,32.2,15.72,Organic Olive Oil 750ml,BrandE,Metro,04
2024-05-31T01:00:00Z,18.27,27.17,12.18,Classic Olive Oil 2L,BrandE,Metro,05
2024-03-13T04:00:00Z,34.58,37.91,17.29,Classic Olive Oil 2L,BrandE,Metro,03
2024-04-14T11:00:00Z,35.14,39.67,70.28,Classic Olive Oil 2L,BrandD,Loblaws,04
2024-06-02T18:00:00Z,28.85,29.05,14.43,Pure Olive Oil 1L,BrandC,Metro,06
2024-11-23T10:00:00Z,22.52,25.88,11.26,Premium Olive Oil 1L,BrandE,Loblaws,11
2024-07-31T05:00:00Z,33.03,38.11,66.06,Extra Virgin Olive Oil 500ml,BrandD,Walmart,07
2024-05-19T01:00:00Z,6.63,8.35,13.26,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,05
2024-06-18T04:00:00Z,14.16,16.24,28.32,Extra Virgin Olive Oil 500ml,BrandC,Walmart,06
2024-04-14T21:00:00Z,11.95,11.31,23.9,Extra Virgin Olive Oil 500ml,BrandC,Walmart,04
2024-09-27T02:00:00Z,33.57,43.41,67.14,Organic Olive Oil 750ml,BrandD,Walmart,09
2024-12-15T15:00:00Z,34.51,31.75,69.02,Premium Olive Oil 1L,BrandC,Loblaws,12
2024-05-17T20:00:00Z,34.15,33.9,22.77,Pure Olive Oil 1L,BrandC,Loblaws,05
2024-12-18T01:00:00Z,14.47,21.4,9.65,Organic Olive Oil 750ml,BrandD,Walmart,12
2024-02-28T11:00:00Z,5.68,6.85,5.68,Classic Olive Oil 2L,BrandB,Metro,02
2024-03-22T18:00:00Z,27.07,28.95,27.07,Organic Olive Oil 750ml,BrandB,Loblaws,03
2024-10-14T21:00:00Z,31.18,28.11,31.18,Pure Olive Oil 1L,BrandC,Loblaws,10
2024-07-09T04:00:00Z,22.7,24.84,11.35,Premium Olive Oil 1L,BrandC,Metro,07
2024-01-26T11:00:00Z,17.76,25.41,17.76,Premium Olive Oil 1L,BrandC,Metro,01
2024-02-29T18:00:00Z,15.84,15.78,31.68,Organic Olive Oil 750ml,BrandA,Walmart,02
2024-11-11T14:00:00Z,17.59,19.88,17.59,Classic Olive Oil 2L,BrandD,Walmart,11
2024-03-21T02:00:00Z,17.7,21.85,35.4,Classic Olive Oil 2L,BrandE,Loblaws,03
2024-06-04T06:00:00Z,23.85,28.54,23.85,Extra Virgin Olive Oil 500ml,BrandD,Walmart,06
2024-06-02T14:00:00Z,27.83,37.12,13.91,Premium Olive Oil 1L,BrandE,Loblaws,06
2024-08-03T17:00:00Z,19.12,26.53,38.24,Premium Olive Oil 1L,BrandA,Walmart,08
2024-11-10T22:00:00Z,25.41,29.11,12.7,Classic Olive Oil 2L,BrandC,Walmart,11
2024-12-19T09:00:00Z,29.35,30.37,29.35,Pure Olive Oil 1L,BrandD,Walmart,12
2024-01-20T09:00:00Z,36.2,43.57,24.13,Organic Olive Oil 750ml,BrandE,Walmart,01
2024-12-06T02:00:00Z,38.18,41.27,25.45,Organic Olive Oil 750ml,BrandB,Walmart,12
2024-04-15T15:00:00Z,19.73,27.57,9.87,Organic Olive Oil 750ml,BrandA,Metro,04
2024-05-19T00:00:00Z,27.28,28.88,18.19,Organic Olive Oil 750ml,BrandE,Metro,05
2024-11-14T13:00:00Z,11.23,13.45,7.49,Extra Virgin Olive Oil 500ml,BrandD,Walmart,11
2024-03-21T07:00:00Z,7.81,7.48,15.62,Classic Olive Oil 2L,BrandE,Walmart,03
2024-09-26T08:00:00Z,24.81,26.61,12.4,Premium Olive Oil 1L,BrandC,Loblaws,09
2024-07-16T09:00:00Z,33.59,47.26,22.39,Pure Olive Oil 1L,BrandD,Loblaws,07
2024-07-27T10:00:00Z,31.59,37.45,31.59,Classic Olive Oil 2L,BrandE,Walmart,07
2024-05-14T03:00:00Z,25.01,29.31,25.01,Premium Olive Oil 1L,BrandE,Loblaws,05
2024-02-09T13:00:00Z,39.61,40.4,26.41,Organic Olive Oil 750ml,BrandD,Loblaws,02
2024-07-06T05:00:00Z,39.83,42.05,79.66,Premium Olive Oil 1L,BrandB,Metro,07
2024-06-22T10:00:00Z,16.25,19.9,8.12,Premium Olive Oil 1L,BrandC,Walmart,06
2024-06-07T11:00:00Z,11.02,14.71,22.04,Organic Olive Oil 750ml,BrandE,Loblaws,06
2024-07-05T14:00:00Z,18.02,18.21,18.02,Premium Olive Oil 1L,BrandD,Loblaws,07
2024-11-17T14:00:00Z,23.86,24.13,23.86,Pure Olive Oil 1L,BrandE,Metro,11
2024-06-25T22:00:00Z,33.39,48.45,16.7,Extra Virgin Olive Oil 500ml,BrandB,Walmart,06
2024-04-19T22:00:00Z,29.45,28.87,14.72,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,04
2024-07-09T06:00:00Z,36.5,32.99,24.33,Pure Olive Oil 1L,BrandB,Loblaws,07
2024-07-03T23:00:00Z,30.31,32.24,15.15,Classic Olive Oil 2L,BrandE,Metro,07
2024-01-07T16:00:00Z,13.93,18.02,6.96,Extra Virgin Olive Oil 500ml,BrandE,Metro,01
2024-12-24T20:00:00Z,15.8,19.04,15.8,Pure Olive Oil 1L,BrandB,Walmart,12
2024-04-13T19:00:00Z,31.14,33.87,15.57,Organic Olive Oil 750ml,BrandB,Metro,04
2024-03-27T12:00:00Z,12.18,12.37,24.36,Premium Olive Oil 1L,BrandC,Loblaws,03
2024-01-27T08:00:00Z,15.01,22.3,7.5,Organic Olive Oil 750ml,BrandC,Loblaws,01
2024-08-11T08:00:00Z,36.46,49.09,24.31,Classic Olive Oil 2L,BrandB,Walmart,08
2024-07-17T08:00:00Z,10.88,12.45,10.88,Extra Virgin Olive Oil 500ml,BrandD,Walmart,07
2024-12-09T03:00:00Z,10.03,9.66,6.69,Organic Olive Oil 750ml,BrandB,Walmart,12
2024-12-16T15:00:00Z,30.67,40.21,30.67,Classic Olive Oil 2L,BrandD,Metro,12
2024-08-01T15:00:00Z,24,30.28,48,Organic Olive Oil 750ml,BrandB,Loblaws,08
2024-09-27T15:00:00Z,23.98,30.94,23.98,Extra Virgin Olive Oil 500ml,BrandD,Walmart,09
2024-03-19T13:00:00Z,29.61,40.04,14.8,Classic Olive Oil 2L,BrandD,Walmart,03
2024-11-29T01:00:00Z,27.8,34.99,27.8,Classic Olive Oil 2L,BrandE,Metro,11
2024-06-28T16:00:00Z,31.64,30.18,63.28,Premium Olive Oil 1L,BrandB,Walmart,06
2024-10-11T23:00:00Z,14.83,19.56,29.66,Premium Olive Oil 1L,BrandA,Walmart,10
2024-01-29T10:00:00Z,39.44,35.98,39.44,Organic Olive Oil 750ml,BrandA,Loblaws,01
2024-12-09T15:00:00Z,38.73,57.56,77.46,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,12
2024-11-20T02:00:00Z,5.98,8.8,11.96,Pure Olive Oil 1L,BrandE,Walmart,11
2024-07-16T21:00:00Z,31.15,43.42,20.77,Classic Olive Oil 2L,BrandB,Metro,07
2024-04-10T22:00:00Z,17.84,18.72,11.89,Pure Olive Oil 1L,BrandB,Loblaws,04
2024-05-11T01:00:00Z,17.39,21.68,11.59,Extra Virgin Olive Oil 500ml,BrandA,Walmart,05
2024-09-13T16:00:00Z,5.68,6.28,5.68,Pure Olive Oil 1L,BrandC,Walmart,09
2024-01-07T18:00:00Z,31.56,46.64,63.12,Classic Olive Oil 2L,BrandA,Loblaws,01
2024-11-13T06:00:00Z,10.52,14.85,21.04,Pure Olive Oil 1L,BrandC,Walmart,11
2024-05-15T16:00:00Z,8.93,11.9,4.46,Pure Olive Oil 1L,BrandB,Metro,05
2024-04-15T01:00:00Z,29.98,41.21,59.96,Classic Olive Oil 2L,BrandA,Metro,04
2024-09-14T10:00:00Z,20.58,27.69,41.16,Organic Olive Oil 750ml,BrandA,Metro,09
2024-12-04T05:00:00Z,5.91,6.47,5.91,Classic Olive Oil 2L,BrandD,Loblaws,12
2024-05-30T09:00:00Z,37.19,53.41,74.38,Pure Olive Oil 1L,BrandD,Walmart,05
2024-02-14T03:00:00Z,32.47,30.31,32.47,Classic Olive Oil 2L,BrandA,Loblaws,02
2024-03-12T06:00:00Z,19.88,24.62,9.94,Classic Olive Oil 2L,BrandA,Metro,03
2024-12-24T08:00:00Z,9.52,10.39,19.04,Pure Olive Oil 1L,BrandB,Loblaws,12
2024-10-26T19:00:00Z,33.66,45.76,16.83,Classic Olive Oil 2L,BrandB,Walmart,10
2024-10-23T12:00:00Z,30.09,38.32,60.18,Pure Olive Oil 1L,BrandD,Loblaws,10
2024-06-25T19:00:00Z,19.43,22.06,19.43,Premium Olive Oil 1L,BrandD,Loblaws,06
2024-04-06T12:00:00Z,11.12,15.78,7.41,Pure Olive Oil 1L,BrandB,Metro,04
2024-04-25T04:00:00Z,5.38,6.62,5.38,Organic Olive Oil 750ml,BrandE,Metro,04
2024-01-16T11:00:00Z,16.93,23.9,16.93,Organic Olive Oil 750ml,BrandA,Metro,01
2024-01-22T12:00:00Z,11.63,14.07,5.82,Premium Olive Oil 1L,BrandB,Loblaws,01
2024-08-03T15:00:00Z,24.68,31.83,49.36,Classic Olive Oil 2L,BrandB,Metro,08
2024-06-22T20:00:00Z,25.58,27.03,12.79,Premium Olive Oil 1L,BrandA,Walmart,06
2024-12-26T22:00:00Z,14.86,15.95,7.43,Extra Virgin Olive Oil 500ml,BrandB,Walmart,12
2024-05-22T11:00:00Z,37.41,55.64,18.7,Classic Olive Oil 2L,BrandC,Walmart,05
2024-09-18T05:00:00Z,29.64,44.33,59.28,Pure Olive Oil 1L,BrandD,Walmart,09
2024-03-01T05:00:00Z,14.68,15.75,29.36,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,03
2024-10-31T23:00:00Z,30.03,37.93,20.02,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,10
2024-04-20T06:00:00Z,26.31,29.38,52.62,Classic Olive Oil 2L,BrandA,Walmart,04
2024-10-24T02:00:00Z,19.29,28.8,38.58,Pure Olive Oil 1L,BrandA,Loblaws,10
2024-03-25T11:00:00Z,10.86,15.69,5.43,Classic Olive Oil 2L,BrandA,Walmart,03
2024-01-13T15:00:00Z,5.86,7.1,5.86,Classic Olive Oil 2L,BrandD,Walmart,01
2024-03-16T06:00:00Z,10.41,12.44,20.82,Extra Virgin Olive Oil 500ml,BrandB,Loblaws,03
2024-07-24T08:00:00Z,25.53,28.94,51.06,Classic Olive Oil 2L,BrandE,Loblaws,07
2024-08-30T05:00:00Z,12.65,18.05,6.32,Classic Olive Oil 2L,BrandA,Metro,08
2024-04-27T17:00:00Z,6.55,9.52,6.55,Classic Olive Oil 2L,BrandD,Walmart,04
2024-10-29T05:00:00Z,37.01,39.34,74.02,Classic Olive Oil 2L,BrandA,Loblaws,10
2024-06-16T00:00:00Z,35.46,49.94,23.64,Pure Olive Oil 1L,BrandA,Metro,06
2024-08-02T08:00:00Z,33.93,40.61,33.93,Classic Olive Oil 2L,BrandC,Loblaws,08
2024-07-14T21:00:00Z,26.34,33.61,17.56,Extra Virgin Olive Oil 500ml,BrandD,Metro,07
2024-12-07T01:00:00Z,30.33,34.59,60.66,Organic Olive Oil 750ml,BrandB,Loblaws,12
2024-05-20T04:00:00Z,32.89,31.14,32.89,Classic Olive Oil 2L,BrandE,Loblaws,05
2024-03-20T23:00:00Z,35.37,35.36,23.58,Pure Olive Oil 1L,BrandA,Walmart,03
2024-07-12T02:00:00Z,29.51,27.23,19.67,Classic Olive Oil 2L,BrandB,Loblaws,07
2024-04-25T00:00:00Z,16.75,18.9,33.5,Pure Olive Oil 1L,BrandE,Walmart,04
2024-07-28T09:00:00Z,22.42,29.78,44.84,Organic Olive Oil 750ml,BrandE,Metro,07
2024-01-30T06:00:00Z,32.17,33.9,16.09,Premium Olive Oil 1L,BrandD,Loblaws,01
2024-07-03T22:00:00Z,19.67,22.49,13.11,Organic Olive Oil 750ml,BrandA,Walmart,07
2024-01-04T03:00:00Z,25.41,35.13,25.41,Pure Olive Oil 1L,BrandB,Walmart,01
2024-11-12T16:00:00Z,15.52,21.37,15.52,Pure Olive Oil 1L,BrandB,Loblaws,11
2024-08-13T10:00:00Z,10.15,11.48,20.3,Extra Virgin Olive Oil 500ml,BrandC,Metro,08
2024-07-30T20:00:00Z,14.64,19.73,14.64,Organic Olive Oil 750ml,BrandA,Metro,07
2024-11-09T21:00:00Z,12.1,14.28,24.2,Pure Olive Oil 1L,BrandA,Walmart,11
2024-03-27T17:00:00Z,12.88,13.33,8.59,Extra Virgin Olive Oil 500ml,BrandC,Walmart,03
2024-06-28T00:00:00Z,23.2,23.72,15.47,Organic Olive Oil 750ml,BrandB,Metro,06
2024-11-28T14:00:00Z,37.22,34.67,18.61,Classic Olive Oil 2L,BrandC,Loblaws,11
2024-08-28T00:00:00Z,25.35,31.72,16.9,Premium Olive Oil 1L,BrandD,Walmart,08
2024-03-12T00:00:00Z,14.15,20.95,28.3,Pure Olive Oil 1L,BrandE,Walmart,03
2024-06-29T17:00:00Z,18.09,16.86,18.09,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,06
2024-12-01T03:00:00Z,24.72,32.9,49.44,Pure Olive Oil 1L,BrandD,Walmart,12
2024-05-28T23:00:00Z,10.58,9.53,21.16,Extra Virgin Olive Oil 500ml,BrandE,Walmart,05
2024-12-02T05:00:00Z,28.48,42.54,14.24,Extra Virgin Olive Oil 500ml,BrandA,Metro,12
2024-06-15T15:00:00Z,5.64,8.36,5.64,Pure Olive Oil 1L,BrandD,Walmart,06
2024-10-07T15:00:00Z,5.43,7.17,3.62,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,10
2024-10-18T17:00:00Z,28.26,38.58,56.52,Premium Olive Oil 1L,BrandC,Metro,10
2024-01-17T15:00:00Z,12.19,14.24,8.13,Pure Olive Oil 1L,BrandD,Walmart,01
2024-06-19T17:00:00Z,18.44,24.75,18.44,Extra Virgin Olive Oil 500ml,BrandD,Walmart,06
2024-03-11T17:00:00Z,10.58,13.82,7.05,Classic Olive Oil 2L,BrandE,Walmart,03
2024-05-14T13:00:00Z,29.8,27.05,29.8,Pure Olive Oil 1L,BrandD,Metro,05
2024-09-19T11:00:00Z,26.52,32.4,26.52,Organic Olive Oil 750ml,BrandC,Walmart,09
2024-02-10T20:00:00Z,7.14,9.64,7.14,Premium Olive Oil 1L,BrandC,Metro,02
2024-06-28T14:00:00Z,19.22,17.53,12.81,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,06
2024-03-12T17:00:00Z,8.68,11.45,17.36,Pure Olive Oil 1L,BrandE,Walmart,03
2024-09-24T21:00:00Z,19.09,26.94,12.73,Organic Olive Oil 750ml,BrandB,Metro,09
2024-11-25T00:00:00Z,20.95,24.75,13.97,Pure Olive Oil 1L,BrandB,Loblaws,11
2024-05-25T14:00:00Z,26.86,28.36,53.72,Organic Olive Oil 750ml,BrandB,Walmart,05
2024-02-26T05:00:00Z,7.76,10.69,5.17,Organic Olive Oil 750ml,BrandB,Metro,02
2024-08-30T18:00:00Z,16.97,19.6,33.94,Classic Olive Oil 2L,BrandD,Loblaws,08
2024-07-07T13:00:00Z,5.83,8.29,2.92,Classic Olive Oil 2L,BrandA,Metro,07
2024-03-12T18:00:00Z,16.95,21.65,16.95,Pure Olive Oil 1L,BrandB,Metro,03
2024-04-26T13:00:00Z,32.42,37.96,21.61,Pure Olive Oil 1L,BrandD,Walmart,04
2024-08-24T15:00:00Z,30.94,37.5,15.47,Organic Olive Oil 750ml,BrandB,Walmart,08
2024-05-30T11:00:00Z,33.57,49.83,22.38,Premium Olive Oil 1L,BrandD,Walmart,05
2024-07-19T11:00:00Z,6.94,9.09,4.63,Organic Olive Oil 750ml,BrandC,Walmart,07
2024-09-29T00:00:00Z,10.3,14.45,20.6,Pure Olive Oil 1L,BrandB,Loblaws,09
2024-11-12T16:00:00Z,27.86,31.67,13.93,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,11
2024-09-19T16:00:00Z,18.75,26.88,12.5,Organic Olive Oil 750ml,BrandA,Metro,09
2024-10-20T20:00:00Z,11.43,10.46,5.72,Classic Olive Oil 2L,BrandD,Loblaws,10
2024-03-20T09:00:00Z,9.49,10.68,18.98,Premium Olive Oil 1L,BrandC,Metro,03
2024-01-14T22:00:00Z,9.51,12.46,19.02,Classic Olive Oil 2L,BrandA,Metro,01
2024-05-11T04:00:00Z,26.85,31.38,53.7,Pure Olive Oil 1L,BrandB,Walmart,05
2024-04-02T13:00:00Z,22.57,23.21,11.29,Extra Virgin Olive Oil 500ml,BrandC,Walmart,04
2024-06-02T05:00:00Z,22.09,22.24,14.73,Extra Virgin Olive Oil 500ml,BrandC,Loblaws,06
2024-08-27T14:00:00Z,35.55,46.51,71.1,Pure Olive Oil 1L,BrandE,Walmart,08
2024-10-19T11:00:00Z,11.73,15.19,5.86,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,10
2024-02-03T11:00:00Z,31.59,36.41,63.18,Extra Virgin Olive Oil 500ml,BrandA,Walmart,02
2024-02-04T08:00:00Z,12.68,16.01,12.68,Premium Olive Oil 1L,BrandC,Walmart,02
2024-07-11T02:00:00Z,10.48,11.95,20.96,Organic Olive Oil 750ml,BrandE,Metro,07
2024-08-10T08:00:00Z,10.04,12.27,5.02,Extra Virgin Olive Oil 500ml,BrandC,Walmart,08
2024-11-16T10:00:00Z,36.02,50.73,24.01,Pure Olive Oil 1L,BrandC,Walmart,11
2024-09-13T10:00:00Z,28.41,29.8,56.82,Pure Olive Oil 1L,BrandA,Metro,09
2024-04-04T21:00:00Z,20.99,27.48,41.98,Pure Olive Oil 1L,BrandD,Metro,04
2024-05-22T15:00:00Z,30.06,34.42,20.04,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,05
2024-04-22T04:00:00Z,29.75,36.42,14.88,Classic Olive Oil 2L,BrandC,Metro,04
2024-04-09T06:00:00Z,27.64,41.07,55.28,Classic Olive Oil 2L,BrandD,Loblaws,04
2024-09-23T02:00:00Z,37.06,46.6,74.12,Extra Virgin Olive Oil 500ml,BrandE,Walmart,09
2024-03-08T23:00:00Z,11.99,12.06,23.98,Organic Olive Oil 750ml,BrandD,Loblaws,03
2024-01-14T05:00:00Z,20.22,28.92,20.22,Classic Olive Oil 2L,BrandC,Walmart,01
2024-12-24T18:00:00Z,6.3,6.96,12.6,Extra Virgin Olive Oil 500ml,BrandA,Walmart,12
2024-03-08T18:00:00Z,10.51,14.8,7.01,Classic Olive Oil 2L,BrandD,Loblaws,03
2024-09-08T13:00:00Z,29.58,28.05,29.58,Premium Olive Oil 1L,BrandD,Walmart,09
2024-06-25T14:00:00Z,30.9,28.97,20.6,Classic Olive Oil 2L,BrandA,Walmart,06
2024-08-25T12:00:00Z,20.04,19.33,20.04,Organic Olive Oil 750ml,BrandC,Walmart,08
2024-05-13T09:00:00Z,17.28,24.41,11.52,Pure Olive Oil 1L,BrandD,Loblaws,05
2024-08-21T15:00:00Z,21.95,24.85,10.97,Organic Olive Oil 750ml,BrandE,Walmart,08
2024-08-31T15:00:00Z,5.83,8.32,11.66,Premium Olive Oil 1L,BrandB,Walmart,08
2024-11-06T02:00:00Z,34.71,38.48,69.42,Organic Olive Oil 750ml,BrandE,Loblaws,11
2024-07-19T18:00:00Z,27.84,31.29,27.84,Pure Olive Oil 1L,BrandE,Loblaws,07
2024-12-04T13:00:00Z,11.5,12.2,5.75,Extra Virgin Olive Oil 500ml,BrandB,Metro,12
2024-02-21T10:00:00Z,24.16,28.63,12.08,Organic Olive Oil 750ml,BrandB,Metro,02
2024-11-02T20:00:00Z,35.58,36.71,35.58,Premium Olive Oil 1L,BrandA,Walmart,11
2024-10-12T23:00:00Z,13.03,18.04,8.69,Organic Olive Oil 750ml,BrandC,Loblaws,10
2024-12-27T14:00:00Z,16.89,19.48,8.45,Premium Olive Oil 1L,BrandB,Loblaws,12
2024-07-25T23:00:00Z,32.17,43.22,64.34,Extra Virgin Olive Oil 500ml,BrandB,Metro,07
2024-12-29T23:00:00Z,13.33,18.97,6.66,Organic Olive Oil 750ml,BrandA,Metro,12
2024-11-22T09:00:00Z,7.67,10.97,7.67,Premium Olive Oil 1L,BrandC,Loblaws,11
2024-06-15T03:00:00Z,19.65,21.93,13.1,Pure Olive Oil 1L,BrandE,Metro,06
2024-12-13T15:00:00Z,11.98,14.91,11.98,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,12
2024-05-21T14:00:00Z,27.81,26.69,55.62,Premium Olive Oil 1L,BrandE,Metro,05
2024-05-25T10:00:00Z,26.76,26.25,13.38,Extra Virgin Olive Oil 500ml,BrandA,Loblaws,05
2024-06-17T13:00:00Z,19.63,19.35,39.26,Pure Olive Oil 1L,BrandD,Metro,06
2024-01-23T08:00:00Z,10.2,10.3,6.8,Organic Olive Oil 750ml,BrandE,Walmart,01
2024-05-09T04:00:00Z,11.44,10.45,5.72,Extra Virgin Olive Oil 500ml,BrandD,Loblaws,05
2024-08-23T07:00:00Z,19.89,21.06,39.78,Pure Olive Oil 1L,BrandB,Loblaws,08
2024-11-06T20:00:00Z,18.62,17.24,37.24,Classic Olive Oil 2L,BrandB,Walmart,11
2024-09-01T11:00:00Z,7,6.53,7,Classic Olive Oil 2L,BrandE,Loblaws,09
2024-06-19T14:00:00Z,5.19,5.38,2.6,Organic Olive Oil 750ml,BrandD,Loblaws,06
2024-03-03T05:00:00Z,35.9,35.96,23.93,Pure Olive Oil 1L,BrandA,Loblaws,03
2024-08-23T15:00:00Z,15.69,15.67,31.38,Organic Olive Oil 750ml,BrandD,Walmart,08
2024-10-15T13:00:00Z,38.69,48.4,19.34,Premium Olive Oil 1L,BrandB,Loblaws,10
2024-08-07T21:00:00Z,28.65,27.94,57.3,Classic Olive Oil 2L,BrandC,Loblaws,08
2024-09-28T06:00:00Z,34.9,46.2,23.27,Pure Olive Oil 1L,BrandB,Metro,09
2024-11-22T22:00:00Z,20.15,29.94,40.3,Classic Olive Oil 2L,BrandB,Walmart,11
2024-05-17T12:00:00Z,37.4,49.32,74.8,Organic Olive Oil 750ml,BrandE,Metro,05
2024-05-10T23:00:00Z,31.4,46.35,20.93,Extra Virgin Olive Oil 500ml,BrandB,Walmart,05
2024-05-17T22:00:00Z,14.7,21.16,29.4,Extra Virgin Olive Oil 500ml,BrandE,Metro,05
2024-12-25T07:00:00Z,29.03,43.45,19.35,Pure Olive Oil 1L,BrandE,Walmart,12
2024-10-31T22:00:00Z,37.25,38.86,74.5,Organic Olive Oil 750ml,BrandE,Metro,10
2024-02-14T13:00:00Z,30.93,42.34,20.62,Extra Virgin Olive Oil 500ml,BrandE,Metro,02
2024-11-03T22:00:00Z,28.54,37.64,28.54,Extra Virgin Olive Oil 500ml,BrandB,Metro,11
2024-04-24T14:00:00Z,31.04,36.06,20.69,Extra Virgin Olive Oil 500ml,BrandE,Walmart,04
2024-01-11T15:00:00Z,8.97,11.77,17.94,Premium Olive Oil 1L,BrandC,Metro,01
2024-06-21T06:00:00Z,6.44,6.37,3.22,Classic Olive Oil 2L,BrandE,Loblaws,06
2024-01-02T20:00:00Z,18.06,16.49,36.12,Extra Virgin Olive Oil 500ml,BrandC,Walmart,01
2024-02-25T06:00:00Z,22.56,22.14,45.12,Classic Olive Oil 2L,BrandC,Metro,02
